url,http_code,final_url,final_ip,size,status
http://211.137.115.110:8080/gitv_live/G_GANSU/G_GANSU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_GANSU/G_GANSU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XIZANG/G_XIZANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XIZANG/G_XIZANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_GUIZHOU/G_GUIZHOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_GUIZHOU/G_GUIZHOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/LNWS/LNWS.m3u8,000,http://211.137.115.110:8080/gitv_live/LNWS/LNWS.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CHONGQING/G_CHONGQING.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CHONGQING/G_CHONGQING.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI/G_SHANXI.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI/G_SHANXI.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_QINGHAI/G_QINGHAI.m3u8,000,http://211.137.115.110:8080/gitv_live/G_QINGHAI/G_QINGHAI.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_YANBIAN/G_YANBIAN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_YANBIAN/G_YANBIAN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_KANGBA/G_KANGBA.m3u8,000,http://211.137.115.110:8080/gitv_live/G_KANGBA/G_KANGBA.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SDETV/G_SDETV.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SDETV/G_SDETV.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_NANFANG/G_NANFANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_NANFANG/G_NANFANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_BINGTUAN/G_BINGTUAN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_BINGTUAN/G_BINGTUAN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_NONGLIN/G_NONGLIN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_NONGLIN/G_NONGLIN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ANDUO/G_ANDUO.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ANDUO/G_ANDUO.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XUANDONG/G_XUANDONG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XUANDONG/G_XUANDONG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_KAKU/G_KAKU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_KAKU/G_KAKU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JIAJIA/G_JIAJIA.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JIAJIA/G_JIAJIA.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JINYING/G_JINYING.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JINYING/G_JINYING.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_YOUMAN/G_YOUMAN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_YOUMAN/G_YOUMAN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-7/G_SHANXI-7.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-7/G_SHANXI-7.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-1/G_SHANXI-1.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-1/G_SHANXI-1.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-8/G_SHANXI-8.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-8/G_SHANXI-8.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-2/G_SHANXI-2.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-2/G_SHANXI-2.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-3/G_SHANXI-3.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-3/G_SHANXI-3.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-5/G_SHANXI-5.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-5/G_SHANXI-5.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-4/G_SHANXI-4.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-4/G_SHANXI-4.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SSZB/G_SSZB.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SSZB/G_SSZB.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_QINGCAISANQIN/G_QINGCAISANQIN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_QINGCAISANQIN/G_QINGCAISANQIN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XIANJIAOYU/G_XIANJIAOYU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XIANJIAOYU/G_XIANJIAOYU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_CAIFUTIANXIA/G_CAIFUTIANXIA.m3u8,000,http://211.137.115.110:8080/gitv_live/G_CAIFUTIANXIA/G_CAIFUTIANXIA.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ZHIYEZN/G_ZHIYEZN.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ZHIYEZN/G_ZHIYEZN.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_GAOERFU/G_GAOERFU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_GAOERFU/G_GAOERFU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_LANQIU/G_LANQIU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_LANQIU/G_LANQIU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JINGJU/G_JINGJU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JINGJU/G_JINGJU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_YITANCQ/G_YITANCQ.m3u8,000,http://211.137.115.110:8080/gitv_live/G_YITANCQ/G_YITANCQ.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ZHIYE/G_ZHIYE.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ZHIYE/G_ZHIYE.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_XINYULE/G_XINYULE.m3u8,000,http://211.137.115.110:8080/gitv_live/G_XINYULE/G_XINYULE.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_TAIQIU/G_TAIQIU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_TAIQIU/G_TAIQIU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_ZUQIU/G_ZUQIU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_ZUQIU/G_ZUQIU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JIATINGLC/G_JIATINGLC.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JIATINGLC/G_JIATINGLC.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JIAYOUGOU/G_JIAYOUGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JIAYOUGOU/G_JIAYOUGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_YANGGUANGGOU/G_YANGGUANGGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_YANGGUANGGOU/G_YANGGUANGGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_JIAJIAGOU/G_JIAJIAGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_JIAJIAGOU/G_JIAJIAGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_YOUGOU/G_YOUGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_YOUGOU/G_YOUGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HAOXIANG/G_HAOXIANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HAOXIANG/G_HAOXIANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_FENGSHANG/G_FENGSHANG.m3u8,000,http://211.137.115.110:8080/gitv_live/G_FENGSHANG/G_FENGSHANG.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_KUAILEGOU/G_KUAILEGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_KUAILEGOU/G_KUAILEGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_HUANQIUGOU/G_HUANQIUGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_HUANQIUGOU/G_HUANQIUGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHISHANGGOU/G_SHISHANGGOU.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHISHANGGOU/G_SHISHANGGOU.m3u8,211.137.115.110,0,intranet
http://211.137.115.110:8080/gitv_live/G_SHANXI-6/G_SHANXI-6.m3u8,000,http://211.137.115.110:8080/gitv_live/G_SHANXI-6/G_SHANXI-6.m3u8,211.137.115.110,0,intranet
